Titre,Avis,Type,Price
 Mamami,1 161 avis,"Barbecue/Grillades, Européenne",€€-€€€
 Officina Burger 'n' Beer,215 avis,"Italienne, Américaine",€€-€€€
 Enoteca Barberini,1 508 avis,"Italienne, Bar",€€-€€€
 Baccaverde,465 avis,"Italienne, Pizza",€€-€€€
 L'Apulia,149 avis,"Italienne, Cuisine de rue (street food)",€€-€€€
 Mr. Pizzami,875 avis,"Italienne, Pizza",€
 Civico 2 Ristorante,56 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Caffè Peru',297 avis,"Italienne, Bar",€
 Core de Roma,472 avis,"Italienne, Pizza",€
 Al Piave Ristorante e Braceria,113 avis,"Italienne, Méditerranéenne",€€-€€€
 Roscioli,5 337 avis,"Italienne, Méditerranéenne",€€-€€€
 Santa Lucia Ristorante,918 avis,"Italienne, Fruits de mer et poisson",€€€€
 Assaggiami,236 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Le tamerici,440 avis,"Italienne, Fruits de mer et poisson",€€€€
 00 Cotto,663 avis,"Italienne, Pizza",€€-€€€
 Hosteria del Panino,161 avis,"Italienne, Bar à bières",€
 Ristoro degli Angeli,694 avis,"Italienne, Méditerranéenne",€€-€€€
 Acino Brillo,799 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Osteria della Carne,406 avis,"Italienne, Steakhouse",€€-€€€
 Fornace Stella,242 avis,"Italienne, Pizza",€€-€€€
 Ristorante Asiatico Fukui,127 avis,"Chinoise, Japonaise",€
 La Carbonara,1 691 avis,"Italienne, Européenne",€€-€€€
 Sambamaki Parioli,824 avis,-,
 La Campana,1 548 avis,"Italienne, Méditerranéenne",€€-€€€
 Altrove Ristorante,170 avis,"Italienne, Internationale",€€-€€€
 Ris Cafè Pub & Restaurant,632 avis,"Italienne, Pizza",€€-€€€
 Osteria del Rione,238 avis,"Italienne, Méditerranéenne",€
 Osteria del Grillo,37 avis,"Italienne, Romana",€€-€€€
 Antico Caffe Del Moro,598 avis,"Italienne, Romana",€€-€€€
 Il Nido Gusto e Miscele,279 avis,"Italienne, Café",€€-€€€
 Kiko Sushi Bar,397 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Antica Schiacciata Romana,1 054 avis,"Italienne, Pizza",€€-€€€
 FISCERIA by Acquacotta,574 avis,"Italienne, Européenne",€€-€€€
 Giulietta Vino e Cucina,235 avis,"Italienne, Méditerranéenne",€€-€€€
 Mondo Arancina,1 255 avis,"Italienne, Restauration rapide",€
 Il Focolare,646 avis,"Italienne, Pizza",€€-€€€
 Bella Napoli,701 avis,"Italienne, Pizza",€€-€€€
 Godot Enoteca - Ristorante,152 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Costa Paradiso Ristorante,263 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Rimpizzamose Forno e Cantina,477 avis,"Italienne, Bar à bières",€
 Bistrò Al Viminale,469 avis,"Italienne, Méditerranéenne",€€-€€€
 Le Carré Français Roma,872 avis,"Française, Café",€€-€€€
 Il Ciociaro,934 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Il Margutta veggy food & art,2 393 avis,"Italienne, Méditerranéenne",€€-€€€
 La Carbonara,3 984 avis,Italie du Nord,€€-€€€
 Il Gusto Nascosto,215 avis,"Italienne, Pizza",€€-€€€
 Le Rose,271 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Taverna Sacchetti,614 avis,"Italienne, Méditerranéenne",€€-€€€
 Pino E Nando Pizzeria Friggitoria,179 avis,"Italienne, Pizza",€
 Il Casale del Gusto,533 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Tram Tram,474 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Maxela,1 078 avis,"Italienne, Méditerranéenne",€€-€€€
 Pizzeria La Boccaccia,183 avis,"Pizza, Restauration rapide",€
 Pizzeria Teresina - Tradizionale e Senza Glutine,301 avis,Pizza,€€-€€€
 La Bottega Ristorante Punturi,448 avis,"Italienne, Méditerranéenne",€€-€€€
 Escobrillo,355 avis,"Italienne, Pizza",€
 Ristorante Da Vincenzo,540 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Lo Scorfano Allegro Roma,248 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Giulio passami l'olio,962 avis,"Italienne, Méditerranéenne",€€-€€€
 Grazie a Dio é Venerdi,1 706 avis,"Italienne, Bar à bières",€€-€€€
 Ristorante Sacro e Profano,135 avis,"Italienne, Méditerranéenne",€€-€€€
 Cucina del teatro,658 avis,"Italienne, Méditerranéenne",€
 Pizzeria Frumento,222 avis,"Italienne, Pizza",€
 Ristorante Donati,675 avis,"Italienne, Romana",€€-€€€
 Trattoria Sora Cencia,138 avis,"Méditerranéenne, Romana",€€-€€€
 Porto Fish & Chips,2 014 avis,Italienne,€€-€€€
 Le Papere - Ristorante,328 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Brillo Restaurant,2 599 avis,"Italienne, Bar à bières",€€-€€€
 Su Ghetto,1 010 avis,"Italienne, Moyen-Orient",€€-€€€
 Ristorante Molo 29,337 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Cimarra 4 Cocktails & Pizza,116 avis,"Italienne, Pizza",€
 Franz Burger,175 avis,"Américaine, Barbecue/Grillades",€€-€€€
 Barzilai bistrot,766 avis,"Italienne, Méditerranéenne",€€-€€€
 Zen Sushi,976 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Il Corsaro Barberini,345 avis,"Italienne, Romana",€€-€€€
 Al Vialetto,409 avis,"Italienne, Pizza",€€-€€€
 Pommidoro,594 avis,Italienne,
 Cookstock,205 avis,"Italienne, Pizza",€€-€€€
 L’Elementare Trastevere,219 avis,"Italienne, Pizza",€€-€€€
 Squili Bistrò,94 avis,"Italienne, Américaine",€€-€€€
 La Scaletta Degli Artisti,1 104 avis,"Italienne, Méditerranéenne",€€-€€€
 Bibliothe,269 avis,Indienne,€€-€€€
 I Cugini,569 avis,"Italienne, Pizza",€€-€€€
 Lì Ar Monte,201 avis,"Italienne, Pizza",€€-€€€
 Ristorante Clavdia,246 avis,"Italienne, Pizza",€€€€
 The Factory,210 avis,"Américaine, Bar à bières",€€-€€€
 Colle Del Sole,222 avis,"Italienne, Méditerranéenne",€€-€€€
 Loro - Pinseria Ristorante,114 avis,"Italienne, Pizza",€€-€€€
 I Vascellari,958 avis,"Italienne, Méditerranéenne",€€-€€€
 Sette Gradi Nord,250 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Barretta Pesce e Porchetta,84 avis,"Italienne, Restauration rapide",€
 Pizzeria GoodGood,270 avis,"Italienne, Pizza",€
 Clotilde,291 avis,"Italienne, Fruits de mer et poisson",€€€€
 Ferrovecchio,700 avis,"Italienne, Américaine",€€-€€€
 Seu Pizza Illuminati,1 300 avis,"Italienne, Italie du Centre",€€-€€€
 La Pesceria,305 avis,"Italienne, Méditerranéenne",€
 El Borracho,119 avis,"Italienne, Méditerranéenne",€
 Il Locale,546 avis,"Italienne, Méditerranéenne",€€-€€€
 Locanda Filomarino,246 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Al Camoscio d'Abruzzo,383 avis,"Italienne, Méditerranéenne",€€-€€€
 Burger Wave San Paolo,79 avis,"Américaine, Bar",€€-€€€
 La Quercia Osteria Monteforte,1 166 avis,"Italienne, Romana",€€-€€€
 La Balestra,323 avis,"Italienne, Méditerranéenne",€€-€€€
 Mamma Angelina,614 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 JAPPO Romano,142 avis,"Italienne, Méditerranéenne",€€-€€€
 Essenza Verde Lab,68 avis,"Italienne, Bar",€€-€€€
 .it Italian Restaurant,287 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Trattoria da Ivano,342 avis,"Italienne, Méditerranéenne",€
 Hostaria Pizzeria Giacomelli di Rossi Luciana e Figli Sas,912 avis,"Italienne, Romana",€€-€€€
 A-ria,302 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Passaguai,462 avis,"Italienne, Méditerranéenne",€€-€€€
" La Ciociara dal 1969 Ristorante, Pizzeria",160 avis,"Italienne, Pizza",€
 Nero di Seppia,326 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Mini Bistrot,118 avis,"Italienne, Bar",€€-€€€
 Kiami,137 avis,"Italienne, Méditerranéenne",€
 Porto Quadro,72 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Pizzeria Da Marco,420 avis,"Italienne, Pizza",€
 Ristorante Oryza,264 avis,"Chinoise, Japonaise",€€-€€€
 Manioka - Boteco Do Sushi Brasileiro,290 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Agriturismo Poggio dei Cavalieri,323 avis,"Italienne, Méditerranéenne",€€-€€€
 Da Olimpio,981 avis,"Italienne, Saine",€€-€€€
 Osteria Latina,296 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ser Bacco,210 avis,"Italienne, Romana",€€-€€€
 Meccanismo,960 avis,"Italienne, Bar",€€-€€€
 Bolina 157,276 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Gusto Pizza,123 avis,"Italienne, Pizza",€
 Pinsamore,155 avis,"Italienne, Steakhouse",€€-€€€
 L’Archetto II,394 avis,"Italienne, Pizza",€
 Merulana Cafe,809 avis,"Italienne, Bar",€€-€€€
 Fattoincasa by hosteria la Danesina,1 613 avis,"Européenne, Romana",€€-€€€
 Ristorante Ore Dodici,148 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Moci Oriental Flavors,580 avis,"Chinoise, Japonaise",€€-€€€
 Agustarello a Testaccio,575 avis,"Italienne, Romana",€€-€€€
 La Fattoria di Clotilde,531 avis,"Italienne, Pizza",€€-€€€
 Negresco Pizza E Cucina,40 avis,"Italienne, Pizza",€€-€€€
 Osteria del Sole,418 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Temi Ristorante,322 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ramen Bar Akira,695 avis,"Japonaise, Asiatique",€€-€€€
 Berberè Roma,456 avis,"Italienne, Pizza",€€-€€€
 Be.Re.,353 avis,"Italienne, Bar",€
 Otosan,175 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 The Barrel Bar & Grill,188 avis,"Américaine, Bar",€€-€€€
 Lo Zozzone,797 avis,"Italienne, Pizza",€
 Magnolia,662 avis,"Italienne, Romana",€€-€€€
 Il Cuore di Napoli,521 avis,"Italienne, Pizza",€€-€€€
 Osteria Romana,555 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Art Cibò Ristorante dai Pupi,1 101 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Favilla,176 avis,"Italienne, Pizza",€€-€€€
 Osteria di Agrippa con Pizzeria,733 avis,"Italienne, Méditerranéenne",€€-€€€
 Sapore al Pigneto,256 avis,"Italienne, Steakhouse",€€-€€€
 Vini & Cucina Blasi,481 avis,Italienne,€€-€€€
 VyNIQUE Enoteca Regionale del Lazio,514 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante Jiki,223 avis,"Chinoise, Japonaise",€€-€€€
 Pepenero Pinseria Romana,200 avis,"Italienne, Pizza",€
 Vinando,1 686 avis,"Italienne, Pizza",€€-€€€
 Trattoria della Barchetta,581 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante La Belle Epoque,63 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 La Carrozzeria Beer & Food,212 avis,"Italienne, Française",€€-€€€
 Bistrot64,733 avis,"Italienne, Fruits de mer et poisson",€€€€
 Da Enrico,1 296 avis,"Italienne, Pizza",€€-€€€
 Casa Coppelle,2 370 avis,"Italienne, Méditerranéenne",€€€€
 Pomodorum,45 avis,"Italienne, Pizza",€
 La Cantina di Dante,365 avis,"Italienne, Pizza",€€-€€€
 Mirabelle,1 644 avis,"Italienne, Méditerranéenne",€€€€
 AkariSushi,473 avis,"Chinoise, Japonaise",€€-€€€
 Sacro e Profano Trevi,674 avis,"Italienne, Pizza",€€-€€€
 Pane Olio & Arrosticini - Tor de Schiavi,224 avis,"Italienne, Barbecue/Grillades",€
 Mama's Burger and Sandwich,141 avis,"Américaine, Restauration rapide",€
 Grano Frutta e Farina Bakery,1 015 avis,Italienne,€
 Aglio Olio e Peperoncino da Roberto,340 avis,"Italienne, Méditerranéenne",€€-€€€
 Crudo Cotto e Mangiato,641 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Molto,1 155 avis,"Italienne, Fruits de mer et poisson",€€€€
 Osteria Il Riposto,166 avis,"Italienne, Méditerranéenne",€€-€€€
 Tiepolo - Bistrot Bottiglieria,902 avis,"Italienne, Internationale",€€-€€€
 Trattoria Da Luigi,1 561 avis,"Italienne, Méditerranéenne",€€-€€€
 Ristorante Da Franco,384 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Regina,365 avis,"Italienne, Méditerranéenne",€€-€€€
 Casa Maria,334 avis,"Italienne, Pizza",€€-€€€
 Ristorante Da Gabriele,466 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Pagnottella's,49 avis,"Italienne, Méditerranéenne",€€-€€€
 Osteria Der Belli,629 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Convivio Ampelo,38 avis,"Italienne, Fruits de mer et poisson",€€€€
 Asmara,731 avis,"Africaine, Éthiopienne",€€-€€€
 Oysteria,344 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Ristorante Aventina,141 avis,"Italienne, Steakhouse",€€€€
 Trattoria Giovanni Di Valentino,481 avis,"Italienne, Méditerranéenne",€€-€€€
 Cantina Tirolese,731 avis,"Allemande, Autrichienne",€€-€€€
 Osteria Mamma Mia,334 avis,"Italienne, Méditerranéenne",€€-€€€
 Il Quinto Quarto,488 avis,"Italienne, Méditerranéenne",€€-€€€
 Ramen Lab Akira,76 avis,"Japonaise, Asiatique",€€-€€€
 Jazz Cafe,761 avis,"Italienne, Américaine",€€-€€€
 Ferrieri,199 avis,"Italienne, Pizza",€€-€€€
 Vivi Bistrot - Piazza Navona,520 avis,"Italienne, Méditerranéenne",€€-€€€
 Funny Burger,596 avis,"Italienne, Américaine",€€-€€€
 Fungo Rooftop,1 377 avis,"Italienne, Fruits de mer et poisson",€€€€
 Ristorante da Nazzareno,673 avis,"Italienne, Méditerranéenne",€€-€€€
 Galeone Bistrot,157 avis,"Italienne, Méditerranéenne",€
 Idylio by Apreda,81 avis,"Italienne, Fruits de mer et poisson",€€€€
 Villa Miani,182 avis,"Italienne, Méditerranéenne",€€€€
 6Zero1 Pizza & Cucina,189 avis,"Italienne, Pizza",€
 La Cambusa,121 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 La Piccola Amatrice,413 avis,"Italienne, Pizza",€
 Al Chianti,286 avis,"Italienne, Toscane",€€-€€€
 Ristorante Cleto,767 avis,"Méditerranéenne, Romana",€€-€€€
 Hang Zhou da Sonia,1 227 avis,"Chinoise, Fruits de mer et poisson",€€-€€€
 Baccanale Trastevere,1 084 avis,"Italienne, Bar à bières",€€-€€€
 Nanà Vini e Cucina,780 avis,"Italienne, Méditerranéenne",€€-€€€
 Wirto pizzeria,43 avis,"Italienne, Pizza",€
 Meid in Sud,785 avis,"Italienne, Pizza",€€-€€€
 53 Untitled,49 avis,"Italienne, Méditerranéenne",€€-€€€
 La Piccola Abbazia,226 avis,"Américaine, Barbecue/Grillades",€
 Da Francesco,3 063 avis,"Italienne, Pizza",€€-€€€
 Ristorante Moi,92 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Pasta and Social International House,1 007 avis,"Italienne, Pizza",€
 Menabó Vino e Cucina,143 avis,"Italienne, Méditerranéenne",€€-€€€
 Fish & Go,376 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Osteria dell'Ingegno,1 166 avis,"Italienne, Méditerranéenne",€€-€€€
 Sapore di Roma Laurentina,44 avis,"Italienne, Fruits de mer et poisson",Menu
 Ostè,81 avis,"Italienne, Bar à bières",€€-€€€
 La Taberna del sardo,491 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Osteria Atipika,137 avis,"Italienne, Méditerranéenne",€€-€€€
 Brunello Bar and Restaurant,251 avis,"Italienne, Méditerranéenne",€€€€
 Sushi e Noodles - prati,249 avis,"Chinoise, Japonaise",€€-€€€
 Legami,112 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Carnezzeria Di Kilo,296 avis,"Italienne, Steakhouse",€€-€€€
 StarBaps,72 avis,"Coréenne, Saine",€
 Aromaticus Trastevere,119 avis,"Italienne, Internationale",€€-€€€
 Porta del Sole,275 avis,"Italienne, Pizza",€
 Les Fils du Vigneron,100 avis,"Italienne, Méditerranéenne",€€-€€€
 Maharajah,951 avis,"Indienne, Asiatique",€€-€€€
 Osteria Sette,798 avis,"Italienne, Bar à bières",€€-€€€
" Collegio - Cucina, Vini & Liquori",387 avis,"Italienne, Méditerranéenne",€€-€€€
 Il Nuovo Faro,344 avis,"Italienne, Café",€
 Ristorante Tullio,1 253 avis,"Italienne, Romana",€€€€
 Beppe e I Suoi Formaggi,489 avis,"Italienne, Européenne",€€-€€€
 Osteria Del Gusto,114 avis,"Italienne, Pizza",€€-€€€
 Jerry Thomas Speakeasy,525 avis,-,Menu
 Il Salotto Del Colosseo,72 avis,"Italienne, Méditerranéenne",€€-€€€
 Egeo Taverna Greca,645 avis,"Méditerranéenne, Grecque",€€-€€€
 Pizza & Fichi,243 avis,"Italienne, Pizza",€€-€€€
 Pizzeria le sorelle,86 avis,"Italienne, Pizza",€
 A Favela - Churrascaria e Restaurante,217 avis,"Brésilienne, Latino",€€-€€€
 Osteria dei Tre,163 avis,"Italienne, Pizza",€€-€€€
 Osteria dei Pontefici,1 050 avis,"Italienne, Pizza",€€-€€€
 Kook,452 avis,"Italienne, Pizza",€€-€€€
 Il Tulipano Nero,1 171 avis,"Italienne, Pizza",€€-€€€
 Om,211 avis,Indienne,€€-€€€
" Quindi, ci posti?",71 avis,"Italienne, Traiteur",€€-€€€
 Pizzeria da Antonio,177 avis,"Italienne, Bar à bières",€€-€€€
 Pinseria Il Pomodoro,371 avis,"Italienne, Pizza",€€-€€€
 La Piccola Trattoria DA ME,73 avis,"Italienne, Méditerranéenne",€€-€€€
 Da Tullio Pizza,170 avis,"Italienne, Pizza",€
 Edoardo II,675 avis,"Italienne, Romana",€€-€€€
 Fonzie The Burger House,246 avis,"Américaine, Restauration rapide",€
 Sgarbatella,194 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 Alice Pizza Largo Argentina,392 avis,"Italienne, Pizza",€
 Piperno,1 226 avis,"Italienne, Méditerranéenne",€€€€
 Disco Volante,384 avis,"Italienne, Pizza",€€-€€€
 La Villetta,234 avis,"Italienne, Pizza",€€-€€€
 WaFu Sushi,111 avis,"Chinoise, Japonaise",€€-€€€
 Coromandel,707 avis,"Italienne, Café",€€-€€€
