Titre,Avis,Type,Price
5412. Zum Ziehbrunnen,53 avis,"Européenne, Europe centrale",€€-€€€
5413. Laggner Schwemme,20 avis,"Allemande, Autrichienne",€€-€€€
5414. Pirates Berlin,922 avis,"Bar, Européenne",€€-€€€
5415. Regenbogen Hostel,2 avis,Allemande,
5416. Mexico Berlin,2 avis,Mexicaine,
5417. Amber Suite,17 avis,"Allemande, Internationale",€€-€€€
5418. La Banca Bar,3 avis,,
5419. Man Far,6 avis,Chinoise,€€-€€€
5420. Biergarten am Herthasee,2 avis,Allemande,€€-€€€
5421. Domino's Pizza,2 avis,Pizza,
5422. Familiencafe Zaunkonig,6 avis,"Allemande, Café",€€-€€€
5423. Pomodori Tempelhof,31 avis,"Italienne, Pizza",€
5424. Restaurant R23,99 avis,"Allemande, Européenne",€€-€€€
5425. 100 Brote,9 avis,Thé et café,
5426. Mizu Ramen,22 avis,"Japonaise, Asiatique",€€-€€€
5427. Ristorante Matera,2 avis,"Italienne, Méditerranéenne",€€-€€€
5428. Tanuki Restsurant,2 avis,"Japonaise, Vietnamienne",
5429. Domino's Pizza,2 avis,Menu,
5430. Cafe LebensArt,21 avis,"Café, Internationale",€€-€€€
5431. Almhutte,2 avis,,
5432. Mutter Lustig,100 avis,"Allemande, Internationale",€€-€€€
5433. Van Anh Quan,5 avis,€,
5434. Subway,34 avis,"Restauration rapide, Traiteur",€
5435. Bäcker Wiedemann,3 avis,,
5436. Cafe Francesco,5 avis,Allemande,€
5437. Manifesto Market Potsdamer Platz,10 avis,"Latino, Internationale",
5438. Shin Ya,5 avis,Menu,
5439. Bistro Nazar,5 avis,,
5440. Restaurant Braeustuebl,98 avis,"Allemande, Moderne",€€-€€€
5441. Gourmet Sud,41 avis,Internationale,€€-€€€
5442. Heisser Wolf,16 avis,"Allemande, Barbecue/Grillades",€
5443. Don Giovanni,13 avis,"Italienne, Méditerranéenne",€
5444. Nil,3 avis,"Africaine, Restauration rapide",
5445. Subway,44 avis,Restauration rapide,€
5446. Flowers Lounge,4 avis,"Italienne, Allemande",€€-€€€
5447. Eiscafe Coco Beach,4 avis,Café,
5448. Saeson Restaurant & Bar,4 avis,"Allemande, Européenne",€€-€€€
5449. Café Seestraße,4 avis,,
5450. Matzbach,51 avis,"Allemande, Internationale",€€-€€€
5451. Kaffeestube im Nikolaiviertel,57 avis,"Allemande, Européenne",€€-€€€
5452. Cuccis,2 avis,Café,€
5453. Baba Sultan Köfteci,16 avis,Turque,
5454. Mc Conell's Obsttresen,8 avis,Saine,
5455. Dunkin',2 avis,Menu,
5456. Maredo Unter Den Linden,16 avis,Steakhouse,€€-€€€
5457. Alte Fasanerie,2 avis,"Américaine, Autrichienne",€€-€€€
5458. Bandora,2 avis,"Italienne, Américaine",€
5459. Casa Carlotta,25 avis,Européenne,€€-€€€
5460. Schmiede Bei Pino,2 avis,,
5461. Landhaus Perle,5 avis,Allemande,
"5462. Ryans Eis, Waffel & Co.",1 avis,"Café, Diner",€
5463. Romiosini,7 avis,"Européenne, Grecque",€€-€€€
5464. Nosh Nosh,2 avis,Café,€€-€€€
5465. Akin Simit,3 avis,,
5466. Alois S.,40 avis,"Européenne, Espagnole",€€-€€€
5467. Hofküche R19,4 avis,Allemande,€
5468. Restaurant Dammweg,3 avis,Allemande,€€-€€€
5469. Restaurant Berlin Gate,6 avis,Menu,
5470. Musti's Gemuse Doner Kebap,2 avis,Menu,
5471. Rote Harfe - Mitte,1 avis,Arabe,€€-€€€
5472. Cuccis,1 avis,Café,€
5473. Al Faisal,8 avis,Moyen-Orient,€€-€€€
5474. Aastha Restaurant,40 avis,"Indienne, Asiatique",€€-€€€
5475. Bambus Am See,7 avis,Vietnamienne,€€-€€€
5476. i-Café,2 avis,Café,
5477. Lee's Kitchen,8 avis,€,
5478. Cuccis,2 avis,Café,€
5479. ARKET Store and Café,3 avis,,
5480. Mon Rêve Café,2 avis,"Italienne, Américaine",€
5481. Fish-Point im Le Gourmet,9 avis,Fruits de mer et poisson,Menu
5482. Kathmandu,2 avis,Indienne,
5483. Remise No. 1,40 avis,Allemande,€
5484. Domino's Pizza,1 avis,Menu,
5485. Romana,3 avis,Italienne,
5486. Ristorante La Riviera,45 avis,Italienne,€€-€€€
5487. Viet Express,4 avis,Vietnamienne,
5488. Speisekombinat,10 avis,"Italienne, Allemande",
5489. Thai-art,1 avis,Thaï,
5490. Biocompany,5 avis,,
5491. Maitre Vite,2 avis,Allemande,€
5492. KFC,2 avis,,
5493. Buddys Burger,3 avis,,
5494. Diodata,29 avis,"Allemande, Autrichienne",€€-€€€
5495. Pizzeria Isola Verde,2 avis,,
5496. Longlihouse,2 avis,,
5497. KFC,1 avis,,
5498. Pizza Piccolo,9 avis,"Italienne, Pizza",€
5499. Dunkin',1 avis,,
5500. Zum Landsknecht,5 avis,,
5501. New Yak & Yeti Nepalesisches Restaurant,3 avis,"Asiatique, Népalaise",
5502. Hako Ramen,22 avis,Vietnamienne,€€-€€€
5503. Biergarten Platzhirsch,24 avis,€€-€€€,Menu
5504. This is hip 'coffee ' n ' shoeshine,1 avis,Allemande,
5505. Beumer & Lutum Bio Backerei & Cafe,2 avis,Menu,
5506. Hami,6 avis,Thaï,
5507. Pizzeria La Luna,15 avis,"Steakhouse, Pizza",€
5508. Sweets Jane,1 avis,Café,Menu
5509. Übereck,2 avis,"Bar, Pub",
5510. Call a Pizza,3 avis,Pizza,
5511. Back Werk,1 avis,,
5512. Susam Cafe,5 avis,"Allemande, Européenne",€€-€€€
5513. Root ,9 avis,Internationale,
5514. Luv & Lee Gastronomie,3 avis,Menu,
5515. MA'LOA Hawaiian Poké Bowl,3 avis,Hawaïenne,€€-€€€
5516. Zum Heiligen Teufel,1 avis,,
5517. Marché Mövenpick Sandwich Manufaktur,293 avis,"Café, Restauration rapide",€€-€€€
5518. Saigon Box,3 avis,Vietnamienne,
5519. Restaurant Tapas,88 avis,"Méditerranéenne, Européenne",€€-€€€
5520. Amber,94 avis,Indienne,€
5521. Cafe Grenzenlos,1 avis,,
5522. Neki Sushi Wilmersdorf,1 avis,"Japonaise, Sushi",€€-€€€
5523. Hua Li du,11 avis,Chinoise,€
5524. Mérida,8 avis,Mexicaine,€€-€€€
5525. Call A Pizza ,2 avis,,
5526. Rote Laterne,5 avis,€€-€€€,
5527. Pizzeria Cucina,2 avis,"Italienne, Méditerranéenne",€€-€€€
"5528. Coffee Fellows - Kaffee, Bagels, Fruhstuck",1 avis,,
5529. Kara Kas Bar,1 avis,,
5530. La Paz,28 avis,Mexicaine,€€-€€€
5531. erdton,20 avis,Italienne,€€-€€€
5532. Bellissimo,21 avis,"Italienne, Pizza",€€-€€€
5533. Vapiano Europa Center,433 avis,"Italienne, Pizza",€€-€€€
5534. Riga's Pizza Box,3 avis,"Européenne, Europe centrale",
5535. Fuchsbau Bar Kreuzberg,19 avis,Allemande,€€-€€€
5536. Curry-Paule,,,
5537. Mexican Kitchen Cocktail Bar ,1 avis,"Italienne, Mexicaine",
5538. Pizza Max,9 avis,"Italienne, Américaine",€
5539. Orankesee Terassen,42 avis,Européenne,€€-€€€
5540. Vincent Vegan,1 avis,Restauration rapide,
5541. Chay Art - Asian Vegan Cuisine ,1 avis,Asiatique,
5542. Burger King,21 avis,Restauration rapide,€
5543. Memo´s Gemuse Doner,8 avis,Turque,€
5544. All About,1 avis,"Américaine, Européenne",
5545. Relaxa Hotels Restaurant Boulevard,1 avis,Allemande,
5546. Kantine im Julius-Kühn-Institut,2 avis,,
5547. Cafe Luise - Schäfer's,8 avis,€€-€€€,
5548. Restaurant Pinelli,,"Française, Allemande",
5549. Kentucky Fried Chicken,7 avis,,
5550. Biolüske,5 avis,,
5551. Il Camineto Pizzeria,3 avis,Pizza,
5552. Vietnam Küche,9 avis,"Sushi, Thaï",
5553. Ungarische Gaststätte,2 avis,"Allemande, Diner",€€-€€€
5554. Domino's Pizza,3 avis,,
5555. Wilhelm,16 avis,"Allemande, Café",€€-€€€
5556. Kaffeestube,111 avis,"Allemande, Européenne",€€-€€€
5557. Mehana Balgaran,9 avis,Europe de l'Est,€€-€€€
5558. Call A Pizza ,5 avis,Pizza,€€-€€€
5559. Schubers Österreichische Küche,33 avis,"Autrichienne, Européenne",€€-€€€
5560. Wannseeterrassen Berlin,274 avis,"Allemande, Européenne",€€-€€€
5561. Zunftwirtschaft,5 avis,,
5562. Café Frieda,5 avis,"Italienne, Française",€€€€
5563. Sing-Le Lieferservice,5 avis,Asiatique,€
5564. Cruise - In Diner,23 avis,"Mexicaine, Américaine",€€-€€€
5565. Volksbar,38 avis,"Bar, Pub",€€-€€€
5566. Aashish Indian Street Food Restaurant,19 avis,"Indienne, Asiatique",€€-€€€
5567. Pizza Max,2 avis,,
5568. Ruebezahl Berlin,60 avis,Allemande,€€-€€€
5569. Dunkin',16 avis,Cuisine de rue (street food),
5570. Le Populaire,5 avis,"Café, Internationale",€€-€€€
5571. Carambar,979 avis,"Allemande, Bar",€€-€€€
5572. Besenkammer Bar,19 avis,,
5573. Salsa,31 avis,Mexicaine,€€-€€€
5574. The Burrito Window,1 avis,"Mexicaine, Sud-américaine",€
5575. Deli Alexander,4 avis,"Internationale, Traiteur",Menu
5576. Spiga D'oro,2 avis,Italienne,
5577. Sadhu 3,11 avis,"Indienne, Saine",€€-€€€
5578. Si,18 avis,Italienne,€
5579. Bilakis,1 avis,,
5580. Pi-Love,1 avis,"Allemande, Turque",€
5581. Gutshaus Neukladow,20 avis,"Allemande, Café",€€-€€€
5582. Cappuccino Grand Café,35 avis,"Café, Européenne",€€-€€€
5583. Restaurant Aldente,1 avis,,
5584. Restaurant Viettonic,3 avis,"Sushi, Asiatique",
5585. Il Forno,8 avis,"Italienne, Pizza",
5586. Café Bistro Les Amis,34 avis,Française,€€-€€€
5587. Café Des Schicksals,5 avis,Restauration rapide,
5588. Vor Wien,2 avis,€,
5589. MAREDO Steakhouse - Berlin Gendarmenmarkt,19 avis,Barbecue/Grillades,€€-€€€
5590. Wienerwald,23 avis,€,
5591. Miss Cupcake Berlin,1 avis,"Française, Américaine",€€-€€€
5592. Alter Fritz Alter Fritz Gaststattenbetriebs GmbH,83 avis,"Allemande, Européenne",€€-€€€
5593. Schmankerl Huttn,6 avis,€€-€€€,Menu
5594. Café Übereck,32 avis,Moderne,€€-€€€
5595. Dezi,2 avis,Indienne,
5596. Dorfaue Restaurant - Walbach Genusswerkstatt GmbH,1 avis,Allemande,
5597. Duo Restaurant,1 avis,,
5598. T-House Christmas Grill & Cheese-Fondue,2 avis,Menu,
5599. Ick koof mir Dave Lombardo wenn ick reich bin,17 avis,€€-€€€,
5600. Coffee Fellows,1 avis,Américaine,€
5601. dean&david,12 avis,"Allemande, Saine",€
5602. Manjodh,1 avis,,
5603. Goldenes Dreieck,68 avis,"Asiatique, Thaï",€€-€€€
5604. Subway,1 avis,,
5605. McDonald's,1 avis,,
5606. Sixties Diner,422 avis,"Américaine, Bar",€€-€€€
5607. Zur Märkischen Landfrau,2 avis,Allemande,Menu
5608. Restaurant emil's im centrovital Hotel,28 avis,Internationale,€€-€€€
5609. Pizza Max,2 avis,,
5610. Bocadito,39 avis,Mexicaine,€€-€€€
5611. En Elladi,2 avis,Grecque,
5612. Subway,38 avis,Allemande,€
5613. BurgerCrew Homemade Burger Grill,11 avis,Restauration rapide,€
5614. Hauptmann-Restaurant,43 avis,Allemande,€€-€€€
5615. Starbucks,1 avis,Menu,
5616. Sonora,1 avis,Mexicaine,
"5617. Coffee Fellows - Kaffee, Bagels, Frühstück",1 avis,,
5618. Restaurant Zagreb-Grill,3 avis,"Fruits de mer et poisson, Européenne",€€-€€€
5619. Victoria Tacos,1 avis,Mexicaine,
5620. Zum Wiesnwirt,1 avis,"Allemande, Bar à bières",€€-€€€
5621. Wrap Me,227 avis,"Bar, Européenne",€€-€€€
5622. Il Faggio,1 avis,Menu,
5623. The Sixties Diner,26 avis,"Mexicaine, Américaine",€€-€€€
5624. Piechas,1 avis,"Allemande, Bar",€€-€€€
5625. La Coffeina Cafe'Bar Berlin,3 avis,€,
5626. Call a Pizza,2 avis,Pizza,
5627. CURRY WOLF Steglitz,1 avis,"Allemande, Restauration rapide",€
5628. Steakhouse Plancha,1 avis,,
5629. Hatoki,3 avis,Asiatique,
5630. Domino's Pizza,35 avis,"Pizza, Restauration rapide",€
5631. Cafe Sur,32 avis,"Italienne, Café",€€-€€€
5632. Da Pia,1 avis,Italienne,Menu
5633. Cuccis,1 avis,Café,€
5634. Eis & Café Lekker,1 avis,,
5635. Lalibela (Wedding),1 avis,,
5636. Que Pasa,14 avis,Mexicaine,€
5637. CURRY WOLF Lichtenrade,1 avis,"Allemande, Restauration rapide",€
5638. Copper & Flint,4 avis,Café,
5639. Miyaki Berlin,1 avis,"Sushi, Asiatique",Menu
5640. Burgerzimmer XII,1 avis,"Américaine, Restauration rapide",
5641. Italian Ristorante 41 Quarantuno,1 avis,,
5642. Habeit shel AMANO,2 avis,Israélienne,Menu
5643. Rossini II,9 avis,Italienne,€€-€€€
5644. Call A Pizza,9 avis,€,
5645. McDonald's,39 avis,Restauration rapide,€
5646. Pho to,3 avis,"Sushi, Vietnamienne",Menu
5647. Call A Pizza,5 avis,Pizza,€€-€€€
5648. Italo,50 avis,"Italienne, Pizza",€€-€€€
5649. Klassig’s Fish & Chips,3 avis,,
5650. Call a Pizza,7 avis,"Italienne, Pizza",
5651. Mio,960 avis,"Bar, Internationale",€€-€€€
5652. Animor Cafe Restaurant,9 avis,"Allemande, Café",€€-€€€
5653. Die Dicke Knolle,2 avis,"Allemande, Fruits de mer et poisson",€
5654. Eierschale Dahlem,141 avis,"Allemande, Internationale",€€-€€€
5655. Wirtshaus zur Pfaueninsel,85 avis,Allemande,€€-€€€
5656. Restaurant Mediteran,2 avis,,
5657. Die dollen Knollen,,"Internationale, Cuisine de rue (street food)",€
5658. Breets - Break & Sweets,4 avis,"Américaine, Allemande",€
5659. Cafe LebensArt,586 avis,"Allemande, Café",€€-€€€
5660. Britzer Seeterrassen,13 avis,"Allemande, Méditerranéenne",€€-€€€
5661. Restaurant & Weinhaus Brücken,10 avis,€€-€€€,
5662. Lübarser Hufeisen Pension,19 avis,€€-€€€,
5663. Wolke Sieben,2 avis,Menu,
5664. Grand Tang Restaurant,33 avis,"Chinoise, Impériale chinoise",€€-€€€
5665. Neu Venedig,17 avis,Allemande,€
5666. Rathausklause,2 avis,Allemande,
5667. PizzaBulls Deutschland,8 avis,"Italienne, Pizza",
5668. McDonald's,8 avis,Restauration rapide,€
5669. Cancun,554 avis,"Mexicaine, Latino",€€-€€€
5670. McDonald's,4 avis,Restauration rapide,Menu
5671. Allee Bistro,2 avis,Vietnamienne,
5672. Fame Burger,5 avis,"Américaine, Grillades",Menu
5673. BackWerk,2 avis,Menu,
5674. La Rose Ristorante,3 avis,,
5675. Keyfi Sefa,32 avis,"Méditerranéenne, Européenne",€€-€€€
5676. Restaurant Marina Sol,16 avis,"Italienne, Fruits de mer et poisson",€€-€€€
5677. Stay Healthy Berlin,2 avis,,
5678. Burger King,4 avis,,
5679. Pizza & Pasta,14 avis,"Italienne, Pizza",Menu
5680. Funa Sushi,4 avis,,
5681. Pier 44,22 avis,Allemande,€€-€€€
5682. Naumannkuche,2 avis,,
5683. Wilde Matilde,259 avis,"Thé et café, Allemande",€€-€€€
5684. Thai-Nippon-Sushi-Bar,10 avis,"Japonaise, Fruits de mer et poisson",
5685. Call A Pizza,7 avis,Italienne,Menu
5686. Burger King,15 avis,Restauration rapide,€
5687. Traum Eck,8 avis,Turque,€
5688. Fischerhuette Am Schlachtensee,375 avis,"Allemande, Européenne",€€-€€€
5689. Tropica Grillhaus,4 avis,"Steakhouse, Bar",€€-€€€
5690. Frittenwerk,6 avis,"Allemande, Restauration rapide",€
5691. Kentucky Fried Chicken,2 avis,,
5692. Aki Running Sushi,5 avis,"Japonaise, Asie centrale",€€-€€€
5693. Sushi For You,34 avis,"Japonaise, Sushi",€€-€€€
5694. Romiosini,28 avis,Grecque,€
5695. First Grillhaus,5 avis,Grillades,
5696. McDonald's,12 avis,Restauration rapide,Menu
5697. Ferris Osteria,38 avis,"Italienne, Européenne",€€-€€€
5698. Aroma des Ostens,6 avis,"Sushi, Asiatique",€
5699. Trattoria La Riva,4 avis,Italienne,
5700. Weingewölbe Berlin,3 avis,,
5701. Dos Pescados,16 avis,Mexicaine,€€-€€€
5702. Crispys Chicken,5 avis,"Américaine, Allemande",€
5703. SAUSALITOS,32 avis,"Mexicaine, Sud-américaine",€€-€€€
5704. Food Lounge Berlin,579 avis,"Allemande, Bar",€€-€€€
5705. Osteria N.1,12 avis,"Italienne, Méditerranéenne",€€-€€€
5706. Donermeister,,Turque,€
5707. Neue Odessa Bar,149 avis,€€-€€€,
5708. Kentucky Fried Chicken,3 avis,,
5709. Vincenzo Berlin,725 avis,"Italienne, Bar",€€-€€€
5710. Kamps Backstube,7 avis,"Allemande, Européenne",€
5711. McDonald's ,3 avis,,
5712. Monaco Foodbar,,"Bar, Pizza",€
5713. Baret,58 avis,Internationale,€€-€€€
5714. Aao Ji,11 avis,Indienne,€€-€€€
5715. Geronimo,6 avis,,
5716. Burger King,11 avis,Restauration rapide,€
5717. Forsthaus Wannsee,38 avis,"Allemande, Européenne",€€-€€€
5718. AM to PM,339 avis,Bar,€€-€€€
5719. McDonald's,14 avis,€,
5720. Kingston,105 avis,€€-€€€,
5721. Kajute Gatow,16 avis,"Allemande, Méditerranéenne",€€-€€€
5722. Karstadt Restaurant,,,
5723. Café Pinut,,"Italienne, Française",
5724. Soulmate Restaurant,,"Japonaise, Asiatique",
5725. Ambiance Shisha Restaurant Berlin,,,
5726. Call a Pizza,,,
5727. PETER PANE Burgergrill & Bar,,,
5728. China-Restaurant Hui Feng,,,
5729. Galander Charlottenburg,,,
5730. CÀI Kitchen Berlin,,"Chinoise, Asiatique",Menu
5731. Ditsch,,,
5732. Bar Dell,,"Bar, Pub",
5733. Grillhaus Joumaa,,Grillades,€€-€€€
5734. Subway,,,
5735. Bamboo'Shut,,"Sushi, Asiatique",€€-€€€
5736. Karstadt Restaurant,,,
5737. Lani,,"Café, Restauration rapide",€
5738. Eis Emporio,,Italienne,€
5739. Ditsch,,,
5740. APARTMENT Bar,,Bar,
5741. Konditorei Czerr,,,
5742. Vereinsheim Marienfelder Weg,,"Japonaise, Allemande",
5743. Q's Dinner,,,
5744. Brasserie Hélène ,,Française,
5745. Food by Prosper ,,"Internationale, Saine",Menu
5746. Restaurant Big Point,,"Européenne, Grillades",
5747. Chay Art - Asian Vegan Cuisine ,,Asiatique,
5748. Ditsch,,,
5749. Kaufland,,,
5750. VEG'D - P-Berg,,"Restauration rapide, Européenne",
5751. AlReef Restaurant,,,
5752. Kobani Bistro,,,
5753. Smile,,Thaï,€
5754. Bose Eck,,Menu,
5755. McDonald's,,,
5756. Mille Gracie,,Italienne,
5757. Burgermeister Mehringdamm,,"Américaine, Restauration rapide",
5758. Marlenas Rosa Backhaus,,Allemande,€
5759. Lava Manufaktur,,"Turque, Moyen-Orient",
5760. Restaurante Esmeralda,,"Méditerranéenne, Espagnole",€
5761. Lezziz Kuruyemiş,,,
5762. Sublim Deli,,"Allemande, Traiteur",€€€€
5763. Himmel 8,,"Moyen-Orient, Arabe",
5764. PAN DELICIOUS UG,,,
5765. Domino's Pizza,,,
5766. BackWerk,,,
5767. Capriole,,"Allemande, Autrichienne",Menu
5768. Westend Grill,,"Allemande, Internationale",€
5769. Subway,,,
5770. Berlinghieri Feinkost GmbH,,,
5771. Xenia,,,
5772. Coffee & Vino,,"Café, Internationale",€
5773. Domino's Pizza - Berlin Falkenhagener Feld,,,
5774. eins44 Kantine Neukölln,,,
5775. Nonnas Legendery Pizza & Ice Cream,,Italienne,
5776. Buergers Essen & Trinken,,Allemande,
5777. Sonkei Restaurant,,"Japonaise, Asiatique",
5778. Wendys Bar Berlin,,Africaine,
5779. La Brezza,,"Italienne, Bars-restaurants",€€-€€€
5780. One Dio,,,
5781. Bep Thoc - Asian Street Food,,"Asiatique, Vietnamienne",€
5782. Kentucky Fried Chicken,,,
5783. Restaurant Tabbouleh,,,
5784. BackWerk,,,
5785. Beumer & Lutum,,,
5786. Anima,,"Italienne, Méditerranéenne",
5787. Ko Phai 33,,"Thaï, Vietnamienne",
5788. Wannsee-Blick im MYCvD,,"Allemande, Internationale",
5789. Ara Gemüse Kebap,,Arabe,€
5790. Sushi Nami,,"Japonaise, Sushi",€€-€€€
5791. Trio,,Allemande,
5792. Delishes Pfannkuchen Cafe,,Café,
5793. Felleshus,,"Européenne, Suédoise",Menu
5794. Wo man sich Zuhause fühlt,,Café,€
5795. Ditsch,,Menu,
5796. Berlijn,,Vietnamienne,
5797. BackWerk,,,
5798. Nineties Shisha-Bar-Lounge,,,
5799. Mr. Borella,,"Café, Diner",€
5800. Down Town Garage,,"Américaine, Restauration rapide",Menu
5801. Thronburger,,Américaine,€
5802. Foodtruck Rhinstrasse,,"Allemande, Péruvienne",€
5803. Matchatto,,,
5804. Fabis Esskultur,,"Allemande, Restauration rapide",
5805. goodies,,"Café, Européenne",€
5806. PRIME Steak & Bar,,,
5807. Mest Ocakbasi Holzkohlegrill,,,
5808. Restaurant Nest,,Menu,
5809. Laufband,,"Européenne, Moyen-Orient",
5810. Crispys Chicken | Prenzlauer Berg,,Américaine,
5811. Domino's Pizza Berlin Rudow Süd,,,
5812. Mr.Hukkah,,"Bar, Café",€€-€€€
5813. HeimWerk Hackescher Markt,,"Allemande, Européenne",
5814. REWE To Go,,,
5815. Mosaic Restaurant Berlin,,"Libanaise, Africaine",
5816. Karstadt Restaurant,,,
5817. Hofcafe Betzhorn,,,
5818. Sorella,,,
5819. Spagos Restaurant - Bar & Lounge,,"Bar, Internationale",
5820. Mani,,,
5821. Waffelzimmer Spandau,,,
5822. Kaiyo,,"Sushi, Asiatique",€
5823. Trattoria I Due Amici,,Italienne,
5824. The Neighborhood,,"Américaine, Fusion",€
5825. Sons Of Mana,,Hawaïenne,€€-€€€
5826. Ditsch,,,
5827. Yogi Haus Siemensdamm,,,
5828. Lindt,,,
5829. Back Werk,,,
5830. ADEN. House of Jachnun.,,Café,
5831. Myamstix,,"Asiatique, Grillades",€
5832. Apricot,,,
5833. Han Korean Food,,"Asiatique, Coréenne",
5834. Schwarze Hexe Sportsbar/ Cocktailbar,,"Bar, Pub",
5835. Domino's Pizza,,,
5836. Domino's Pizza Berlin Marzahn,,,
5837. Vino,,,
5838. Domino's Pizza,,Menu,
5839. Mon Cher Cafe,,"Bar, Pub",
5840. Call a Pizza,,,
5841. Freddy Fresh Pizza,,,
"5842. Coffee Fellows - Kaffee, Bagels, Fruhstuck",,,
5843. Starbucks,,,
5844. Bäckerei Exner,,,
5845. TAJ - Indisches und Tandoori Grillspezialitäten Restaurant mit Biergarten und Lieferservice,,"Indienne, Grillades",€€-€€€
5846. Café Breslau fuego,,Café,€
5847. Sushi Für Hamburg - Charlottenburg,,Sushi,€€-€€€
5848. Messer Bistro & Wine Bar,,"Bar, Pub",
5849. Cafe Samtgrün,,,
5850. Sushi Em,,Sushi,€€€€
5851. Tele Pizza,,,
5852. Palais Am See,,"Européenne, Croate",
5853. The Social Hub,,Internationale,
5854. Alisna,,Turque,
5855. Five Ace Food & Drinks,,"Japonaise, Asiatique",
5856. Jederzeit Café,,"Allemande, Bar",
5857. Curry Tempel,,,
